facturacion_id,afiliado_id,periodo,monto_cuota,fecha_vencimiento,fecha_pago,estado_pago,dias_mora
24286,689,2024-10-01,45000,2024-10-11,2024-10-11,Pagado,0
24287,689,2024-11-01,45000,2024-11-11,2024-11-06,Pagado,0
24288,689,2024-12-01,45000,2024-12-11,2024-12-18,Pagado,7
24289,689,2025-01-01,45000,2025-01-11,2025-01-16,Pagado,5
24290,689,2025-02-01,45000,2025-02-11,2025-02-11,Pagado,0
24291,689,2025-03-01,45000,2025-03-11,2025-03-06,Pagado,0
24292,689,2025-04-01,45000,2025-04-11,2025-04-06,Pagado,0
24293,689,2025-05-01,45000,2025-05-11,,Moroso,324
24294,689,2025-06-01,45000,2025-06-11,2025-06-06,Pagado,0
24295,689,2025-07-01,45000,2025-07-11,2025-07-07,Pagado,0
24296,689,2025-08-01,45000,2025-08-11,2025-08-06,Pagado,0
24297,689,2025-09-01,45000,2025-09-11,2025-09-06,Pagado,0
24298,689,2025-10-01,45000,2025-10-11,,Moroso,171
24299,689,2025-11-01,45000,2025-11-11,2025-11-21,Pagado,10
24300,689,2025-12-01,45000,2025-12-11,2025-12-11,Pagado,0
24301,689,2026-01-01,45000,2026-01-11,2026-01-08,Pagado,0
24302,689,2026-02-01,45000,2026-02-11,2026-02-09,Pagado,0
24303,689,2026-03-01,45000,2026-03-11,2026-03-11,Pagado,0
24304,690,2020-10-01,75000,2020-10-11,,Moroso,1997
24305,690,2020-11-01,75000,2020-11-11,2020-11-06,Pagado,0
24306,690,2020-12-01,75000,2020-12-11,2020-12-08,Pagado,0
24307,690,2021-01-01,75000,2021-01-11,2021-01-18,Pagado,7
24308,690,2021-02-01,75000,2021-02-11,2021-02-09,Pagado,0
24309,690,2021-03-01,75000,2021-03-11,2021-03-11,Pagado,0
24310,690,2021-04-01,75000,2021-04-11,,Moroso,1815
24311,690,2021-05-01,75000,2021-05-11,2021-05-10,Pagado,0
24312,690,2021-06-01,75000,2021-06-11,2021-06-08,Pagado,0
24313,690,2021-07-01,75000,2021-07-11,2021-07-06,Pagado,0
24314,690,2021-08-01,75000,2021-08-11,2021-08-06,Pagado,0
24315,690,2021-09-01,75000,2021-09-11,2021-09-07,Pagado,0
24316,690,2021-10-01,75000,2021-10-11,2021-10-07,Pagado,0
24317,690,2021-11-01,75000,2021-11-11,2021-11-09,Pagado,0
24318,690,2021-12-01,75000,2021-12-11,2022-01-08,Pagado,28
24319,690,2022-01-01,75000,2022-01-11,2022-01-10,Pagado,0
24320,690,2022-02-01,75000,2022-02-11,2022-02-07,Pagado,0
24321,690,2022-03-01,75000,2022-03-11,2022-03-09,Pagado,0
24322,690,2022-04-01,75000,2022-04-11,2022-04-10,Pagado,0
24323,690,2022-05-01,75000,2022-05-11,2022-05-07,Pagado,0
24324,690,2022-06-01,75000,2022-06-11,2022-06-08,Pagado,0
24325,690,2022-07-01,75000,2022-07-11,2022-07-09,Pagado,0
24326,690,2022-08-01,75000,2022-08-11,2022-08-12,Pagado,1
24327,690,2022-09-01,75000,2022-09-11,2022-09-09,Pagado,0
24328,690,2022-10-01,75000,2022-10-11,2022-10-09,Pagado,0
24329,691,2022-12-01,75000,2022-12-11,2022-12-11,Pagado,0
24330,691,2023-01-01,75000,2023-01-11,2023-01-06,Pagado,0
24331,691,2023-02-01,75000,2023-02-11,2023-02-09,Pagado,0
24332,691,2023-03-01,75000,2023-03-11,2023-03-10,Pagado,0
24333,691,2023-04-01,75000,2023-04-11,2023-04-06,Pagado,0
24334,691,2023-05-01,75000,2023-05-11,,Moroso,1055
24335,691,2023-06-01,75000,2023-06-11,2023-06-09,Pagado,0
24336,691,2023-07-01,75000,2023-07-11,2023-07-06,Pagado,0
24337,691,2023-08-01,75000,2023-08-11,2023-08-10,Pagado,0
24338,691,2023-09-01,75000,2023-09-11,2023-09-08,Pagado,0
24339,691,2023-10-01,75000,2023-10-11,2023-10-08,Pagado,0
24340,691,2023-11-01,75000,2023-11-11,2023-11-09,Pagado,0
24341,691,2023-12-01,75000,2023-12-11,2023-12-10,Pagado,0
24342,691,2024-01-01,75000,2024-01-11,2024-01-08,Pagado,0
24343,691,2024-02-01,75000,2024-02-11,2024-02-11,Pagado,0
24344,691,2024-03-01,75000,2024-03-11,2024-03-09,Pagado,0
24345,691,2024-04-01,75000,2024-04-11,2024-04-06,Pagado,0
24346,691,2024-05-01,75000,2024-05-11,2024-05-08,Pagado,0
24347,691,2024-06-01,75000,2024-06-11,2024-06-08,Pagado,0
24348,691,2024-07-01,75000,2024-07-11,2024-07-06,Pagado,0
24349,691,2024-08-01,75000,2024-08-11,2024-08-06,Pagado,0
24350,691,2024-09-01,75000,2024-09-11,2024-09-10,Pagado,0
24351,691,2024-10-01,75000,2024-10-11,2024-10-06,Pagado,0
24352,691,2024-11-01,75000,2024-11-11,2024-11-09,Pagado,0
24353,691,2024-12-01,75000,2024-12-11,2024-12-06,Pagado,0
24354,691,2025-01-01,75000,2025-01-11,2025-01-10,Pagado,0
24355,691,2025-02-01,75000,2025-02-11,2025-02-07,Pagado,0
24356,691,2025-03-01,75000,2025-03-11,2025-03-07,Pagado,0
24357,691,2025-04-01,75000,2025-04-11,2025-04-07,Pagado,0
24358,691,2025-05-01,75000,2025-05-11,2025-05-06,Pagado,0
24359,691,2025-06-01,75000,2025-06-11,2025-06-11,Pagado,0
24360,691,2025-07-01,75000,2025-07-11,2025-07-08,Pagado,0
24361,691,2025-08-01,75000,2025-08-11,2025-08-11,Pagado,0
24362,691,2025-09-01,75000,2025-09-11,2025-09-10,Pagado,0
24363,691,2025-10-01,75000,2025-10-11,2025-10-09,Pagado,0
24364,691,2025-11-01,75000,2025-11-11,2025-11-07,Pagado,0
24365,691,2025-12-01,75000,2025-12-11,2025-12-06,Pagado,0
24366,691,2026-01-01,75000,2026-01-11,2026-01-11,Pagado,0
24367,691,2026-02-01,75000,2026-02-11,2026-02-08,Pagado,0
24368,691,2026-03-01,75000,2026-03-11,2026-03-09,Pagado,0
24369,692,2025-11-01,45000,2025-11-11,2025-11-09,Pagado,0
24370,692,2025-12-01,45000,2025-12-11,2025-12-06,Pagado,0
24371,692,2026-01-01,45000,2026-01-11,2026-01-10,Pagado,0
24372,692,2026-02-01,45000,2026-02-11,2026-02-06,Pagado,0
24373,692,2026-03-01,45000,2026-03-11,2026-03-11,Pagado,0
24374,693,2022-08-01,120000,2022-08-11,2022-08-06,Pagado,0
24375,693,2022-09-01,120000,2022-09-11,2022-09-08,Pagado,0
24376,693,2022-10-01,120000,2022-10-11,2022-10-07,Pagado,0
24377,693,2022-11-01,120000,2022-11-11,2022-11-10,Pagado,0
24378,693,2022-12-01,120000,2022-12-11,2022-12-11,Pagado,0
24379,693,2023-01-01,120000,2023-01-11,2023-01-07,Pagado,0
24380,693,2023-02-01,120000,2023-02-11,2023-02-11,Pagado,0
24381,693,2023-03-01,120000,2023-03-11,2023-03-06,Pagado,0
24382,693,2023-04-01,120000,2023-04-11,2023-04-08,Pagado,0
24383,693,2023-05-01,120000,2023-05-11,2023-05-11,Pagado,0
24384,693,2023-06-01,120000,2023-06-11,2023-06-09,Pagado,0
24385,693,2023-07-01,120000,2023-07-11,2023-07-10,Pagado,0
24386,693,2023-08-01,120000,2023-08-11,2023-08-10,Pagado,0
24387,693,2023-09-01,120000,2023-09-11,2023-09-08,Pagado,0
24388,693,2023-10-01,120000,2023-10-11,2023-10-10,Pagado,0
24389,693,2023-11-01,120000,2023-11-11,2023-12-06,Pagado,25
24390,693,2023-12-01,120000,2023-12-11,2023-12-09,Pagado,0
24391,693,2024-01-01,120000,2024-01-11,2024-01-06,Pagado,0
24392,693,2024-02-01,120000,2024-02-11,2024-02-07,Pagado,0
24393,693,2024-03-01,120000,2024-03-11,2024-03-08,Pagado,0
24394,693,2024-04-01,120000,2024-04-11,2024-05-11,Pagado,30
24395,693,2024-05-01,120000,2024-05-11,2024-05-11,Pagado,0
24396,693,2024-06-01,120000,2024-06-11,2024-06-10,Pagado,0
24397,693,2024-07-01,120000,2024-07-11,2024-07-07,Pagado,0
24398,693,2024-08-01,120000,2024-08-11,2024-08-08,Pagado,0
24399,693,2024-09-01,120000,2024-09-11,2024-09-10,Pagado,0
24400,693,2024-10-01,120000,2024-10-11,2024-11-08,Pagado,28
24401,693,2024-11-01,120000,2024-11-11,2024-11-11,Pagado,0
24402,693,2024-12-01,120000,2024-12-11,2024-12-09,Pagado,0
24403,693,2025-01-01,120000,2025-01-11,2025-01-10,Pagado,0
24404,693,2025-02-01,120000,2025-02-11,2025-02-06,Pagado,0
24405,693,2025-03-01,120000,2025-03-11,2025-03-06,Pagado,0
24406,693,2025-04-01,120000,2025-04-11,2025-04-08,Pagado,0
24407,693,2025-05-01,120000,2025-05-11,2025-06-02,Pagado,22
24408,693,2025-06-01,120000,2025-06-11,2025-06-10,Pagado,0
24409,693,2025-07-01,120000,2025-07-11,2025-07-18,Pagado,7
24410,693,2025-08-01,120000,2025-08-11,2025-08-08,Pagado,0
24411,693,2025-09-01,120000,2025-09-11,2025-09-10,Pagado,0
24412,693,2025-10-01,120000,2025-10-11,2025-10-08,Pagado,0
24413,693,2025-11-01,120000,2025-11-11,2025-11-08,Pagado,0
24414,693,2025-12-01,120000,2025-12-11,2025-12-08,Pagado,0
24415,693,2026-01-01,120000,2026-01-11,2026-01-20,Pagado,9
24416,693,2026-02-01,120000,2026-02-11,2026-02-06,Pagado,0
24417,693,2026-03-01,120000,2026-03-11,2026-03-11,Pagado,0
24418,694,2021-01-01,45000,2021-01-11,2021-01-10,Pagado,0
24419,694,2021-02-01,45000,2021-02-11,2021-02-10,Pagado,0
24420,694,2021-03-01,45000,2021-03-11,2021-03-09,Pagado,0
24421,694,2021-04-01,45000,2021-04-11,2021-04-06,Pagado,0
24422,694,2021-05-01,45000,2021-05-11,2021-05-06,Pagado,0
24423,694,2021-06-01,45000,2021-06-11,2021-06-08,Pagado,0
24424,694,2021-07-01,45000,2021-07-11,2021-07-14,Pagado,3
24425,694,2021-08-01,45000,2021-08-11,2021-08-07,Pagado,0
24426,694,2021-09-01,45000,2021-09-11,2021-09-09,Pagado,0
24427,694,2021-10-01,45000,2021-10-11,2021-10-08,Pagado,0
24428,694,2021-11-01,45000,2021-11-11,2021-11-07,Pagado,0
24429,694,2021-12-01,45000,2021-12-11,2021-12-09,Pagado,0
24430,694,2022-01-01,45000,2022-01-11,2022-01-11,Pagado,0
24431,694,2022-02-01,45000,2022-02-11,2022-02-07,Pagado,0
24432,694,2022-03-01,45000,2022-03-11,2022-03-11,Pagado,0
24433,694,2022-04-01,45000,2022-04-11,2022-04-07,Pagado,0
24434,694,2022-05-01,45000,2022-05-11,2022-05-06,Pagado,0
24435,694,2022-06-01,45000,2022-06-11,2022-06-10,Pagado,0
24436,694,2022-07-01,45000,2022-07-11,2022-07-11,Pagado,0
24437,694,2022-08-01,45000,2022-08-11,2022-08-17,Pagado,6
24438,694,2022-09-01,45000,2022-09-11,2022-09-07,Pagado,0
24439,694,2022-10-01,45000,2022-10-11,2022-10-07,Pagado,0
24440,694,2022-11-01,45000,2022-11-11,2022-11-11,Pagado,0
24441,694,2022-12-01,45000,2022-12-11,2022-12-06,Pagado,0
24442,694,2023-01-01,45000,2023-01-11,2023-01-10,Pagado,0
24443,694,2023-02-01,45000,2023-02-11,2023-02-08,Pagado,0
24444,694,2023-03-01,45000,2023-03-11,2023-03-09,Pagado,0
24445,694,2023-04-01,45000,2023-04-11,2023-04-11,Pagado,0
24446,694,2023-05-01,45000,2023-05-11,2023-05-08,Pagado,0
24447,694,2023-06-01,45000,2023-06-11,2023-06-06,Pagado,0
24448,694,2023-07-01,45000,2023-07-11,2023-07-13,Pagado,2
24449,694,2023-08-01,45000,2023-08-11,2023-08-08,Pagado,0
24450,694,2023-09-01,45000,2023-09-11,2023-09-10,Pagado,0
24451,694,2023-10-01,45000,2023-10-11,2023-10-15,Pagado,4
24452,694,2023-11-01,45000,2023-11-11,2023-11-11,Pagado,0
24453,694,2023-12-01,45000,2023-12-11,2023-12-06,Pagado,0
24454,694,2024-01-01,45000,2024-01-11,2024-01-10,Pagado,0
24455,694,2024-02-01,45000,2024-02-11,2024-02-11,Pagado,0
24456,694,2024-03-01,45000,2024-03-11,2024-03-06,Pagado,0
24457,694,2024-04-01,45000,2024-04-11,2024-04-07,Pagado,0
24458,694,2024-05-01,45000,2024-05-11,2024-05-09,Pagado,0
24459,694,2024-06-01,45000,2024-06-11,2024-06-09,Pagado,0
24460,694,2024-07-01,45000,2024-07-11,2024-07-07,Pagado,0
24461,694,2024-08-01,45000,2024-08-11,2024-08-07,Pagado,0
24462,694,2024-09-01,45000,2024-09-11,2024-09-07,Pagado,0
24463,694,2024-10-01,45000,2024-10-11,2024-10-11,Pagado,0
24464,694,2024-11-01,45000,2024-11-11,2024-11-09,Pagado,0
24465,694,2024-12-01,45000,2024-12-11,2024-12-07,Pagado,0
24466,694,2025-01-01,45000,2025-01-11,2025-01-09,Pagado,0
24467,694,2025-02-01,45000,2025-02-11,2025-02-11,Pagado,0
24468,694,2025-03-01,45000,2025-03-11,2025-03-11,Pagado,0
24469,694,2025-04-01,45000,2025-04-11,2025-04-06,Pagado,0
24470,694,2025-05-01,45000,2025-05-11,2025-05-10,Pagado,0
24471,694,2025-06-01,45000,2025-06-11,2025-06-09,Pagado,0
24472,694,2025-07-01,45000,2025-07-11,2025-07-09,Pagado,0
24473,694,2025-08-01,45000,2025-08-11,2025-08-10,Pagado,0
24474,694,2025-09-01,45000,2025-09-11,2025-09-07,Pagado,0
24475,694,2025-10-01,45000,2025-10-11,,Moroso,171
24476,694,2025-11-01,45000,2025-11-11,2025-11-11,Pagado,0
24477,694,2025-12-01,45000,2025-12-11,2025-12-07,Pagado,0
24478,694,2026-01-01,45000,2026-01-11,2026-01-11,Pagado,0
24479,695,2025-11-01,75000,2025-11-11,2025-11-09,Pagado,0
24480,695,2025-12-01,75000,2025-12-11,2025-12-11,Pagado,0
24481,695,2026-01-01,75000,2026-01-11,2026-02-04,Pagado,24
24482,695,2026-02-01,75000,2026-02-11,2026-02-06,Pagado,0
24483,695,2026-03-01,75000,2026-03-11,2026-03-23,Pagado,12
24484,696,2020-12-01,120000,2020-12-11,2020-12-08,Pagado,0
24485,696,2021-01-01,120000,2021-01-11,2021-01-06,Pagado,0
24486,696,2021-02-01,120000,2021-02-11,2021-02-21,Pagado,10
24487,696,2021-03-01,120000,2021-03-11,,Moroso,1846
24488,696,2021-04-01,120000,2021-04-11,,Moroso,1815
24489,696,2021-05-01,120000,2021-05-11,2021-05-09,Pagado,0
24490,696,2021-06-01,120000,2021-06-11,2021-06-11,Pagado,0
24491,696,2021-07-01,120000,2021-07-11,2021-07-22,Pagado,11
24492,696,2021-08-01,120000,2021-08-11,2021-08-08,Pagado,0
24493,696,2021-09-01,120000,2021-09-11,2021-10-11,Pagado,30
24494,696,2021-10-01,120000,2021-10-11,2021-10-08,Pagado,0
24495,696,2021-11-01,120000,2021-11-11,2021-11-10,Pagado,0
24496,696,2021-12-01,120000,2021-12-11,2022-01-07,Pagado,27
24497,696,2022-01-01,120000,2022-01-11,2022-01-07,Pagado,0
24498,696,2022-02-01,120000,2022-02-11,2022-02-08,Pagado,0
24499,696,2022-03-01,120000,2022-03-11,2022-03-09,Pagado,0
24500,696,2022-04-01,120000,2022-04-11,2022-04-07,Pagado,0
24501,696,2022-05-01,120000,2022-05-11,2022-05-06,Pagado,0
24502,696,2022-06-01,120000,2022-06-11,2022-06-11,Pagado,0
24503,696,2022-07-01,120000,2022-07-11,2022-07-06,Pagado,0
24504,696,2022-08-01,120000,2022-08-11,2022-08-10,Pagado,0
24505,696,2022-09-01,120000,2022-09-11,2022-09-08,Pagado,0
24506,696,2022-10-01,120000,2022-10-11,2022-10-10,Pagado,0
24507,696,2022-11-01,120000,2022-11-11,2022-11-28,Pagado,17
24508,696,2022-12-01,120000,2022-12-11,2023-01-08,Pagado,28
24509,696,2023-01-01,120000,2023-01-11,2023-01-06,Pagado,0
24510,696,2023-02-01,120000,2023-02-11,2023-02-09,Pagado,0
24511,696,2023-03-01,120000,2023-03-11,2023-03-10,Pagado,0
24512,696,2023-04-01,120000,2023-04-11,2023-04-09,Pagado,0
24513,696,2023-05-01,120000,2023-05-11,2023-05-06,Pagado,0
24514,696,2023-06-01,120000,2023-06-11,2023-06-09,Pagado,0
24515,696,2023-07-01,120000,2023-07-11,2023-07-19,Pagado,8
24516,696,2023-08-01,120000,2023-08-11,,Moroso,963
24517,696,2023-09-01,120000,2023-09-11,2023-09-11,Pagado,0
24518,696,2023-10-01,120000,2023-10-11,,Moroso,902
24519,696,2023-11-01,120000,2023-11-11,2023-11-08,Pagado,0
24520,696,2023-12-01,120000,2023-12-11,2023-12-08,Pagado,0
24521,696,2024-01-01,120000,2024-01-11,2024-01-10,Pagado,0
24522,696,2024-02-01,120000,2024-02-11,2024-02-11,Pagado,0
24523,696,2024-03-01,120000,2024-03-11,2024-03-10,Pagado,0
24524,696,2024-04-01,120000,2024-04-11,,Moroso,719
24525,696,2024-05-01,120000,2024-05-11,2024-06-01,Pagado,21
24526,696,2024-06-01,120000,2024-06-11,2024-06-06,Pagado,0
24527,696,2024-07-01,120000,2024-07-11,2024-07-11,Pagado,0
24528,696,2024-08-01,120000,2024-08-11,2024-08-07,Pagado,0
24529,696,2024-09-01,120000,2024-09-11,2024-09-07,Pagado,0
24530,696,2024-10-01,120000,2024-10-11,2024-10-09,Pagado,0
24531,696,2024-11-01,120000,2024-11-11,2024-11-07,Pagado,0
24532,696,2024-12-01,120000,2024-12-11,2024-12-06,Pagado,0
24533,696,2025-01-01,120000,2025-01-11,2025-01-08,Pagado,0
24534,696,2025-02-01,120000,2025-02-11,2025-02-09,Pagado,0
24535,696,2025-03-01,120000,2025-03-11,2025-03-11,Pagado,0
24536,696,2025-04-01,120000,2025-04-11,2025-04-09,Pagado,0
24537,696,2025-05-01,120000,2025-05-11,2025-05-08,Pagado,0
24538,696,2025-06-01,120000,2025-06-11,2025-06-28,Pagado,17
24539,696,2025-07-01,120000,2025-07-11,2025-07-07,Pagado,0
24540,696,2025-08-01,120000,2025-08-11,2025-08-09,Pagado,0
24541,696,2025-09-01,120000,2025-09-11,2025-09-06,Pagado,0
24542,696,2025-10-01,120000,2025-10-11,2025-10-06,Pagado,0
24543,696,2025-11-01,120000,2025-11-11,2025-11-07,Pagado,0
24544,696,2025-12-01,120000,2025-12-11,2025-12-07,Pagado,0
24545,696,2026-01-01,120000,2026-01-11,2026-01-09,Pagado,0
24546,696,2026-02-01,120000,2026-02-11,2026-02-15,Pagado,4
24547,696,2026-03-01,120000,2026-03-11,2026-03-06,Pagado,0
24548,697,2024-12-01,75000,2024-12-11,2024-12-06,Pagado,0
24549,697,2025-01-01,75000,2025-01-11,2025-01-08,Pagado,0
24550,697,2025-02-01,75000,2025-02-11,2025-02-10,Pagado,0
24551,697,2025-03-01,75000,2025-03-11,2025-03-09,Pagado,0
24552,697,2025-04-01,75000,2025-04-11,2025-04-08,Pagado,0
24553,697,2025-05-01,75000,2025-05-11,2025-05-09,Pagado,0
24554,697,2025-06-01,75000,2025-06-11,2025-06-17,Pagado,6
24555,697,2025-07-01,75000,2025-07-11,2025-07-09,Pagado,0
24556,697,2025-08-01,75000,2025-08-11,2025-08-06,Pagado,0
24557,697,2025-09-01,75000,2025-09-11,2025-09-07,Pagado,0
24558,697,2025-10-01,75000,2025-10-11,2025-10-08,Pagado,0
24559,697,2025-11-01,75000,2025-11-11,2025-11-08,Pagado,0
24560,697,2025-12-01,75000,2025-12-11,2025-12-11,Pagado,0
24561,697,2026-01-01,75000,2026-01-11,,Moroso,79
24562,697,2026-02-01,75000,2026-02-11,2026-02-11,Pagado,0
24563,697,2026-03-01,75000,2026-03-11,2026-03-06,Pagado,0
24564,698,2023-08-01,45000,2023-08-11,2023-08-30,Pagado,19
24565,698,2023-09-01,45000,2023-09-11,2023-09-08,Pagado,0
24566,698,2023-10-01,45000,2023-10-11,2023-10-11,Pagado,0
24567,698,2023-11-01,45000,2023-11-11,2023-11-11,Pagado,0
24568,698,2023-12-01,45000,2023-12-11,2023-12-09,Pagado,0
24569,698,2024-01-01,45000,2024-01-11,2024-01-11,Pagado,0
24570,698,2024-02-01,45000,2024-02-11,2024-02-09,Pagado,0
24571,698,2024-03-01,45000,2024-03-11,2024-03-09,Pagado,0
24572,698,2024-04-01,45000,2024-04-11,,Moroso,719
24573,698,2024-05-01,45000,2024-05-11,2024-05-09,Pagado,0
24574,698,2024-06-01,45000,2024-06-11,2024-06-08,Pagado,0
24575,698,2024-07-01,45000,2024-07-11,2024-07-08,Pagado,0
24576,698,2024-08-01,45000,2024-08-11,2024-08-22,Pagado,11
24577,698,2024-09-01,45000,2024-09-11,2024-09-11,Pagado,0
24578,698,2024-10-01,45000,2024-10-11,2024-10-11,Pagado,0
24579,698,2024-11-01,45000,2024-11-11,2024-11-07,Pagado,0
24580,698,2024-12-01,45000,2024-12-11,2024-12-10,Pagado,0
24581,698,2025-01-01,45000,2025-01-11,2025-01-09,Pagado,0
24582,698,2025-02-01,45000,2025-02-11,2025-02-11,Pagado,0
24583,698,2025-03-01,45000,2025-03-11,2025-03-10,Pagado,0
24584,698,2025-04-01,45000,2025-04-11,2025-04-09,Pagado,0
24585,698,2025-05-01,45000,2025-05-11,2025-05-31,Pagado,20
24586,698,2025-06-01,45000,2025-06-11,2025-06-09,Pagado,0
24587,698,2025-07-01,45000,2025-07-11,2025-07-11,Pagado,0
24588,698,2025-08-01,45000,2025-08-11,2025-08-08,Pagado,0
24589,698,2025-09-01,45000,2025-09-11,,Moroso,201
24590,698,2025-10-01,45000,2025-10-11,2025-10-07,Pagado,0
24591,698,2025-11-01,45000,2025-11-11,2025-11-07,Pagado,0
24592,698,2025-12-01,45000,2025-12-11,2025-12-09,Pagado,0
24593,698,2026-01-01,45000,2026-01-11,2026-01-06,Pagado,0
24594,698,2026-02-01,45000,2026-02-11,2026-02-07,Pagado,0
24595,698,2026-03-01,45000,2026-03-11,2026-03-19,Pagado,8
24596,699,2026-01-01,120000,2026-01-11,2026-01-07,Pagado,0
24597,699,2026-02-01,120000,2026-02-11,2026-02-11,Pagado,0
24598,699,2026-03-01,120000,2026-03-11,2026-03-07,Pagado,0
24599,700,2023-11-01,75000,2023-11-11,2023-11-09,Pagado,0
24600,700,2023-12-01,75000,2023-12-11,,Moroso,841
24601,700,2024-01-01,75000,2024-01-11,2024-01-07,Pagado,0
24602,700,2024-02-01,75000,2024-02-11,2024-02-10,Pagado,0
24603,700,2024-03-01,75000,2024-03-11,2024-03-06,Pagado,0
24604,700,2024-04-01,75000,2024-04-11,2024-04-10,Pagado,0
24605,700,2024-05-01,75000,2024-05-11,2024-05-06,Pagado,0
24606,700,2024-06-01,75000,2024-06-11,2024-06-13,Pagado,2
24607,700,2024-07-01,75000,2024-07-11,2024-07-10,Pagado,0
24608,700,2024-08-01,75000,2024-08-11,2024-08-10,Pagado,0
24609,700,2024-09-01,75000,2024-09-11,2024-09-07,Pagado,0
24610,700,2024-10-01,75000,2024-10-11,,Moroso,536
24611,700,2024-11-01,75000,2024-11-11,2024-11-11,Pagado,0
24612,700,2024-12-01,75000,2024-12-11,2024-12-10,Pagado,0
24613,700,2025-01-01,75000,2025-01-11,2025-01-09,Pagado,0
24614,700,2025-02-01,75000,2025-02-11,2025-02-11,Pagado,0
24615,700,2025-03-01,75000,2025-03-11,2025-03-11,Pagado,0
24616,700,2025-04-01,75000,2025-04-11,2025-04-06,Pagado,0
24617,700,2025-05-01,75000,2025-05-11,2025-05-06,Pagado,0
24618,700,2025-06-01,75000,2025-06-11,2025-06-10,Pagado,0
24619,700,2025-07-01,75000,2025-07-11,2025-07-08,Pagado,0
24620,700,2025-08-01,75000,2025-08-11,2025-08-07,Pagado,0
24621,700,2025-09-01,75000,2025-09-11,2025-09-11,Pagado,0
24622,700,2025-10-01,75000,2025-10-11,2025-10-07,Pagado,0
24623,700,2025-11-01,75000,2025-11-11,2025-12-09,Pagado,28
24624,700,2025-12-01,75000,2025-12-11,2025-12-08,Pagado,0
24625,700,2026-01-01,75000,2026-01-11,2026-01-09,Pagado,0
24626,700,2026-02-01,75000,2026-02-11,2026-02-10,Pagado,0
24627,700,2026-03-01,75000,2026-03-11,2026-03-26,Pagado,15
24628,701,2024-08-01,45000,2024-08-11,2024-08-06,Pagado,0
24629,701,2024-09-01,45000,2024-09-11,2024-09-06,Pagado,0
24630,701,2024-10-01,45000,2024-10-11,2024-10-08,Pagado,0
24631,701,2024-11-01,45000,2024-11-11,2024-11-10,Pagado,0
24632,701,2024-12-01,45000,2024-12-11,2024-12-06,Pagado,0
24633,701,2025-01-01,45000,2025-01-11,2025-01-09,Pagado,0
24634,701,2025-02-01,45000,2025-02-11,2025-02-06,Pagado,0
24635,701,2025-03-01,45000,2025-03-11,2025-03-06,Pagado,0
24636,701,2025-04-01,45000,2025-04-11,2025-04-08,Pagado,0
24637,701,2025-05-01,45000,2025-05-11,2025-05-07,Pagado,0
24638,701,2025-06-01,45000,2025-06-11,,Moroso,293
24639,701,2025-07-01,45000,2025-07-11,2025-07-11,Pagado,0
24640,701,2025-08-01,45000,2025-08-11,2025-08-11,Pagado,0
24641,701,2025-09-01,45000,2025-09-11,2025-09-09,Pagado,0
24642,701,2025-10-01,45000,2025-10-11,2025-10-09,Pagado,0
24643,701,2025-11-01,45000,2025-11-11,2025-11-06,Pagado,0
24644,701,2025-12-01,45000,2025-12-11,2025-12-07,Pagado,0
24645,701,2026-01-01,45000,2026-01-11,2026-01-07,Pagado,0
24646,701,2026-02-01,45000,2026-02-11,2026-02-11,Pagado,0
24647,701,2026-03-01,45000,2026-03-11,2026-03-08,Pagado,0
24648,702,2023-11-01,45000,2023-11-11,2023-11-10,Pagado,0
24649,702,2023-12-01,45000,2023-12-11,2023-12-08,Pagado,0
24650,702,2024-01-01,45000,2024-01-11,2024-01-09,Pagado,0
24651,702,2024-02-01,45000,2024-02-11,2024-02-07,Pagado,0
24652,702,2024-03-01,45000,2024-03-11,2024-03-07,Pagado,0
24653,702,2024-04-01,45000,2024-04-11,2024-04-08,Pagado,0
24654,702,2024-05-01,45000,2024-05-11,2024-05-07,Pagado,0
24655,702,2024-06-01,45000,2024-06-11,2024-06-08,Pagado,0
24656,702,2024-07-01,45000,2024-07-11,2024-07-11,Pagado,0
24657,702,2024-08-01,45000,2024-08-11,2024-08-06,Pagado,0
24658,702,2024-09-01,45000,2024-09-11,2024-09-09,Pagado,0
24659,702,2024-10-01,45000,2024-10-11,2024-10-09,Pagado,0
24660,702,2024-11-01,45000,2024-11-11,2024-11-06,Pagado,0
24661,702,2024-12-01,45000,2024-12-11,2024-12-11,Pagado,0
24662,702,2025-01-01,45000,2025-01-11,2025-01-10,Pagado,0
24663,702,2025-02-01,45000,2025-02-11,2025-02-06,Pagado,0
24664,702,2025-03-01,45000,2025-03-11,2025-03-07,Pagado,0
24665,702,2025-04-01,45000,2025-04-11,,Moroso,354
24666,702,2025-05-01,45000,2025-05-11,2025-05-09,Pagado,0
24667,702,2025-06-01,45000,2025-06-11,2025-06-11,Pagado,0
24668,702,2025-07-01,45000,2025-07-11,2025-07-06,Pagado,0
24669,702,2025-08-01,45000,2025-08-11,2025-08-08,Pagado,0
24670,702,2025-09-01,45000,2025-09-11,2025-09-08,Pagado,0
24671,702,2025-10-01,45000,2025-10-11,2025-10-07,Pagado,0
24672,702,2025-11-01,45000,2025-11-11,2025-11-06,Pagado,0
24673,702,2025-12-01,45000,2025-12-11,2025-12-10,Pagado,0
24674,702,2026-01-01,45000,2026-01-11,2026-01-09,Pagado,0
24675,702,2026-02-01,45000,2026-02-11,2026-02-18,Pagado,7
